omega_PVDF,phi_CB,eta (Pa·s)
0.015,0.08328970000000001,0.12477583426114726
0.015,0.084891425,0.12734161734762822
0.015,0.08649315,0.12994762374490126
0.015,0.088094875,0.13260613747004585
0.015,0.0896966,0.13529804017584796
0.015,0.091298325,0.138035632366741
0.015,0.09290005,0.14082137329351813
0.015,0.09450177500000001,0.143658093046178
0.015,0.09610350000000001,0.14653492395261986
0.016,0.0320345,0.07381583365711317
0.016,0.033636225,0.07525827860398446
0.016,0.035237950000000004,0.07673493823101821
0.016,0.036839675,0.07824236429048279
0.016,0.0384414,0.07978623062759774
0.016,0.040043125000000006,0.08136562087134716
0.016,0.041644850000000004,0.08297894604936112
0.016,0.043246575,0.08462727489921627
0.016,0.0448483,0.0863081674721716
0.016,0.046450025,0.08803042527487598
0.016,0.048051750000000004,0.08978587515399473
0.016,0.049653475,0.09157754773416096
0.016,0.0512552,0.09340941983870002
0.016,0.052856925,0.09527544222984384
0.016,0.05445865,0.09718234145927253
0.016,0.056060374999999996,0.09912598263734582
0.016,0.0576621,0.101107608164018
0.016,0.059263825,0.1031287110869974
0.016,0.060865550000000004,0.1051910622217407
0.016,0.06246727500000001,0.10728825557850734
0.016,0.064069,0.10943001848770217
0.016,0.065670725,0.11161420050605902
0.016,0.06727245,0.1138377540987142
0.016,0.068874175,0.1160966048225398
0.016,0.07047590000000001,0.11840310321761464
0.016,0.072077625,0.12075406719802165
0.016,0.07367935,0.1231385313111905
0.016,0.075281075,0.12557075779704346
0.016,0.0768828,0.12804617367684032
0.016,0.07848452500000001,0.1305667289068393
0.016,0.08008625000000001,0.1331262772840507
0.016,0.08168797500000001,0.13573483023044292
0.016,0.08328970000000001,0.1383858630957636
0.016,0.084891425,0.14108103981798886
0.016,0.08649315,0.14382230533844015
0.016,0.088094875,0.14661191093495743
0.016,0.0896966,0.14944069959891865
0.016,0.091298325,0.15232206777402815
0.016,0.09290005,0.1552462090820052
0.016,0.09450177500000001,0.15821468930565283
0.016,0.09610350000000001,0.16122934577032144
0.017,0.0320345,0.08490066607460917
0.017,0.033636225,0.08644804303856618
0.017,0.035237950000000004,0.08802880105798253
0.017,0.036839675,0.08964363574449952
0.017,0.0384414,0.09129632785029618
0.017,0.040043125000000006,0.09298249803004174
0.017,0.041644850000000004,0.09470615890594122
0.017,0.043246575,0.09646524413163485
0.017,0.0448483,0.09826077323461606
0.017,0.046450025,0.10009399210526657
0.017,0.048051750000000004,0.1019663982477618
0.017,0.049653475,0.10387466671468928
0.017,0.0512552,0.105819691043376
0.017,0.052856925,0.1078084835475241
0.017,0.05445865,0.10983097444225873
0.017,0.056060374999999996,0.11189423256177954
0.017,0.0576621,0.11400010437071892
0.017,0.059263825,0.11614290119797412
0.017,0.060865550000000004,0.11832346434500304
0.017,0.06246727500000001,0.12055178448817895
0.017,0.064069,0.12281179169630137
0.017,0.065670725,0.12512354727341285
0.017,0.06727245,0.12746905687522125
0.017,0.068874175,0.12985990386420052
0.017,0.07047590000000001,0.13229841700069905
0.017,0.072077625,0.13477418922129775
0.017,0.07367935,0.1372878295451752
0.017,0.075281075,0.13985483824649558
0.017,0.0768828,0.14246322184374316
0.017,0.07848452500000001,0.14511426892255613
0.017,0.08008625000000001,0.1478094993101431
0.017,0.08168797500000001,0.15055068562435622
0.017,0.08328970000000001,0.15333987612856215
0.017,0.084891425,0.15616908117758976
0.017,0.08649315,0.15905015908530495
0.017,0.088094875,0.16197454476176762
0.017,0.0896966,0.16494368309335694
0.017,0.091298325,0.1679592635918673
0.017,0.09290005,0.17102324144434256
0.017,0.09450177500000001,0.17413785977733248
0.017,0.09610350000000001,0.17730567329242924
0.018,0.0320345,0.09724127338833538
0.018,0.033636225,0.09889711071289886
0.018,0.035237950000000004,0.10058706946411962
0.018,0.036839675,0.10231451327240969
0.018,0.0384414,0.10408090109697168
0.018,0.040043125000000006,0.10588118491867926
0.018,0.041644850000000004,0.10771933220408969
0.018,0.043246575,0.10959268305982676
0.018,0.0448483,0.11150617392349574
0.018,0.046450025,0.11345693699316717
0.018,0.048051750000000004,0.11544850901851461
0.018,0.049653475,0.1174772416659301
0.018,0.0512552,0.11954398732345328
0.018,0.052856925,0.12165293515682302
0.018,0.05445865,0.12379925324176505
0.018,0.056060374999999996,0.12598734314931392
0.018,0.0576621,0.12821503954476438
0.018,0.059263825,0.13048352393431015
0.018,0.060865550000000004,0.13279419267366263
0.018,0.06246727500000001,0.1351486784784899
0.018,0.064069,0.13754887340821015
0.018,0.065670725,0.13998620312557716
0.018,0.06727245,0.14246108431909177
0.018,0.068874175,0.14498622775364262
0.018,0.07047590000000001,0.14755168872124982
0.018,0.072077625,0.15016529707741758
0.018,0.07367935,0.1528221938979495
0.018,0.075281075,0.15551610888055797
0.018,0.0768828,0.1582636550526263
0.018,0.07848452500000001,0.16105084884085782
0.018,0.08008625000000001,0.16388751610182156
0.018,0.08168797500000001,0.166766434437199
0.018,0.08328970000000001,0.16969889998912607
0.018,0.084891425,0.17266643774809934
0.018,0.08649315,0.17569155587193566
0.018,0.088094875,0.17875399453342397
0.018,0.0896966,0.18187911056044398
0.018,0.091298325,0.1850447456987108
0.018,0.09290005,0.18825154195123098
0.018,0.09450177500000001,0.19151494640543815
0.018,0.09610350000000001,0.19482279263301808
0.019,0.0320345,0.11090558172865897
0.019,0.033636225,0.11267508749154903
0.019,0.035237950000000004,0.11448192152900497
0.019,0.036839675,0.11632710296549914
0.019,0.0384414,0.11820849841481315
0.019,0.040043125000000006,0.1201266917361154
0.019,0.041644850000000004,0.1220863931754056
0.019,0.043246575,0.12408089514367533
0.019,0.0448483,0.12611495664481182
0.019,0.046450025,0.12818988525312064
0.019,0.048051750000000004,0.13030180526808843
0.019,0.049653475,0.1324570976922873
0.019,0.0512552,0.13465150285340616
0.019,0.052856925,0.13688594645084215
0.019,0.05445865,0.1391615336992978
0.019,0.056060374999999996,0.14147956778095366
0.019,0.0576621,0.14384156951788832
0.019,0.059263825,0.1462404955262631
0.019,0.060865550000000004,0.14868598973840685
0.019,0.06246727500000001,0.1511702577741043
0.019,0.064069,0.15369387322940306
0.019,0.065670725,0.15626888456438137
0.019,0.06727245,0.15888624884669522
0.019,0.068874175,0.16154710726978766
0.019,0.07047590000000001,0.16425279442705532
0.019,0.072077625,0.1670048563064095
0.019,0.07367935,0.16979744940292535
0.019,0.075281075,0.17263932902684198
0.019,0.0768828,0.17552420293969534
0.019,0.07848452500000001,0.1784621580672927
0.019,0.08008625000000001,0.181436927130525
0.019,0.08168797500000001,0.18445850191399846
0.019,0.08328970000000001,0.18753916479823637
0.019,0.084891425,0.19064903505853661
0.019,0.08649315,0.19382209374382314
0.019,0.088094875,0.19703780498580903
0.019,0.0896966,0.2003100252617074
0.019,0.091298325,0.2036143262628879
0.019,0.09290005,0.20697867759890395
0.019,0.09450177500000001,0.21039147732662802
0.019,0.09610350000000001,0.21385437947444627
0.02,0.0320345,0.12595882392216953
0.02,0.033636225,0.12784676355803815
0.02,0.035237950000000004,0.12977524844744312
0.02,0.036839675,0.13173912546296374
0.02,0.0384414,0.13374204407152862
0.02,0.040043125000000006,0.13578503255923124
0.02,0.041644850000000004,0.13786503962488345
0.02,0.043246575,0.13998708152488099
0.02,0.0448483,0.14214778121893884
0.02,0.046450025,0.14435322380430005
0.02,0.048051750000000004,0.146593908375748
0.02,0.049653475,0.14887584788661734
0.02,0.0512552,0.15120024496383022
0.02,0.052856925,0.15356850300857422
0.02,0.05445865,0.15597458256242352
0.02,0.056060374999999996,0.15842695025443398
0.02,0.0576621,0.1609189022479959
0.02,0.059263825,0.16346034187418587
0.02,0.060865550000000004,0.16603889404894823
0.02,0.06246727500000001,0.16865982599090584
0.02,0.064069,0.17132982041941208
0.02,0.065670725,0.1740451858296795
0.02,0.06727245,0.17679470362497113
0.02,0.068874175,0.17960468195940124
0.02,0.07047590000000001,0.1824508142574272
0.02,0.072077625,0.1853403043567597
0.02,0.07367935,0.18828215876090054
0.02,0.075281075,0.19127048547623554
0.02,0.0768828,0.19429778692684196
0.02,0.07848452500000001,0.19738305993597877
0.02,0.08008625000000001,0.2005097660960819
0.02,0.08168797500000001,0.20367838200744787
0.02,0.08328970000000001,0.20691161053474244
0.02,0.084891425,0.21017879613596846
0.02,0.08649315,0.2135036348343674
0.02,0.088094875,0.2168633920965749
0.02,0.0896966,0.2202845565661306
0.02,0.091298325,0.22375646203616884
0.02,0.09290005,0.2272809047234381
0.02,0.09450177500000001,0.23084423012910366
0.02,0.09610350000000001,0.23446285809327427
0.021,0.0320345,0.1424680067323359
0.021,0.033636225,0.1444814733468054
0.021,0.035237950000000004,0.1465325247610479
0.021,0.036839675,0.14862145391855697
0.021,0.0384414,0.1507525724875655
0.021,0.040043125000000006,0.15292312881859388
0.021,0.041644850000000004,0.15513381022843076
0.021,0.043246575,0.1573854461613987
0.021,0.0448483,0.15967902289743374
0.021,0.046450025,0.16200993544601422
0.021,0.048051750000000004,0.1643906277217538
0.021,0.049653475,0.1668040016694406
0.021,0.0512552,0.16926322425659637
0.021,0.052856925,0.17177017200603578
0.021,0.05445865,0.17431474958966983
0.021,0.056060374999999996,0.17690123677995556
0.021,0.0576621,0.17953513001089833
0.021,0.059263825,0.18221339945224008
0.021,0.060865550000000004,0.18493725903631877
0.021,0.06246727500000001,0.18770250823001763
0.021,0.064069,0.19051564231266854
0.021,0.065670725,0.19337211406571675
0.021,0.06727245,0.19627277441145918
0.021,0.068874175,0.1992257097944054
0.021,0.07047590000000001,0.20221831708584273
0.021,0.072077625,0.2052586211364541
0.021,0.07367935,0.20834814582578295
0.021,0.075281075,0.2114886207329915
0.021,0.0768828,0.2146726440857659
0.021,0.07848452500000001,0.21790087003574093
0.021,0.08008625000000001,0.22117408297514768
0.021,0.08168797500000001,0.22451511418014466
0.021,0.08328970000000001,0.22788238712911796
0.021,0.084891425,0.2313100783678755
0.021,0.08649315,0.23478873671528813
0.021,0.088094875,0.23832006291232638
0.021,0.0896966,0.2418918940032137
0.021,0.091298325,0.24551905199393317
0.021,0.09290005,0.24920384677769095
0.021,0.09450177500000001,0.2529325911259136
0.021,0.09610350000000001,0.25672282578768746
0.022,0.0320345,0.16049786394012053
0.022,0.033636225,0.16263734515224007
0.022,0.035237950000000004,0.16481681758624517
0.022,0.036839675,0.16703693767020675
0.022,0.0384414,0.16929849656547097
0.022,0.040043125000000006,0.17160243382394422
0.022,0.041644850000000004,0.17394491263016704
0.022,0.043246575,0.1763313754956579
0.022,0.0448483,0.17876323531024946
0.022,0.046450025,0.18122977743709348
0.022,0.048051750000000004,0.18374337299056565
0.022,0.049653475,0.18629887907167458
0.022,0.0512552,0.18890080601524975
0.022,0.052856925,0.19154672248783552
0.022,0.05445865,0.19423331607364838
0.022,0.056060374999999996,0.1969655271410419
0.022,0.0576621,0.1997446680235501
0.022,0.059263825,0.2025617513606467
0.022,0.060865550000000004,0.20542763642374923
0.022,0.06246727500000001,0.2083441470474069
0.022,0.064069,0.2113007757433935
0.022,0.065670725,0.21431087437117224
0.022,0.06727245,0.2173628042828316
0.022,0.068874175,0.2204568440342481
0.022,0.07047590000000001,0.22360914848749308
0.022,0.072077625,0.22680618446240253
0.022,0.07367935,0.23004863686744242
0.022,0.075281075,0.23333731394383528
0.022,0.0768828,0.2366731583851468
0.022,0.07848452500000001,0.24005725898097985
0.022,0.08008625000000001,0.24350173786435997
0.022,0.08168797500000001,0.24698683268711502
0.022,0.08328970000000001,0.25052447448622295
0.022,0.084891425,0.254116465588467
0.022,0.08649315,0.257751528630964
0.022,0.088094875,0.26144387232075395
0.022,0.0896966,0.26518126291270383
0.022,0.091298325,0.26896422542231657
0.022,0.09290005,0.2728094999016885
0.022,0.09450177500000001,0.2767201569813418
0.022,0.09610350000000001,0.2806642354229084
0.023,0.0320345,0.18011699917923116
0.023,0.033636225,0.18238837141475
0.023,0.035237950000000004,0.18470236435443088
0.023,0.036839675,0.18706001377923476
0.023,0.0384414,0.1894579807173779
0.023,0.040043125000000006,0.19189654348873636
0.023,0.041644850000000004,0.19437606125710077
0.023,0.043246575,0.19690269489089052
0.023,0.0448483,0.19947214396441684
0.023,0.046450025,0.20208513421228647
0.023,0.048051750000000004,0.20473898031909757
0.023,0.049653475,0.207437706321419
0.023,0.0512552,0.21018645997432372
0.023,0.052856925,0.21297435945649462
0.023,0.05445865,0.21580576373815163
0.023,0.056060374999999996,0.21868626491000484
0.023,0.0576621,0.2216123822302547
0.023,0.059263825,0.224579533463793
0.023,0.060865550000000004,0.22759960136955226
0.023,0.06246727500000001,0.23066237277905405
0.023,0.064069,0.23377479655539113
0.023,0.065670725,0.23693141980882704
0.023,0.06727245,0.24014022005755453
0.023,0.068874175,0.2433952606929048
0.023,0.07047590000000001,0.24669735672660925
0.023,0.072077625,0.2500474505290673
0.023,0.07367935,0.25344662274909474
0.023,0.075281075,0.2568961037688166
0.023,0.0768828,0.26039728573275833
0.023,0.07848452500000001,0.26395173519718945
0.023,0.08008625000000001,0.26754982613404915
0.023,0.08168797500000001,0.2712037213430123
0.023,0.08328970000000001,0.2749029483262635
0.023,0.084891425,0.27866114637534745
0.023,0.08649315,0.282453091788008
0.023,0.088094875,0.2863065402573251
0.023,0.0896966,0.2902243646027173
0.023,0.091298325,0.29417776637582044
0.023,0.09290005,0.2981991242080416
0.023,0.09450177500000001,0.302257006478534
0.023,0.09610350000000001,0.30638714002753714
0.024,0.0320345,0.20139277182666765
0.024,0.033636225,0.20380175655925506
0.024,0.035237950000000004,0.20625203089871125
0.024,0.036839675,0.2087484788147766
0.024,0.0384414,0.2112877886087127
0.024,0.040043125000000006,0.21386529970588747
0.024,0.041644850000000004,0.21649187409386966
0.024,0.043246575,0.21916347093781424
0.024,0.0448483,0.2218744923214926
0.024,0.046450025,0.2246316743237633
0.024,0.048051750000000004,0.22743621919041096
0.024,0.049653475,0.23028142189105627
0.024,0.0512552,0.23317580259978815
0.024,0.052856925,0.23611182642655676
0.024,0.05445865,0.23909935143662114
0.024,0.056060374999999996,0.24212995330420456
0.024,0.0576621,0.24520389373036805
0.024,0.059263825,0.2483332767290683
0.024,0.060865550000000004,0.25150818085405424
0.024,0.06246727500000001,0.2547292030293288
0.024,0.064069,0.2579970419088235
0.024,0.065670725,0.26131250719457855
0.024,0.06727245,0.2646765294070448
0.024,0.068874175,0.2680901701330659
0.024,0.07047590000000001,0.271554632781939
0.024,0.072077625,0.27507127388544045
0.024,0.07367935,0.2786318982275099
0.024,0.075281075,0.2822468853205875
0.024,0.0768828,0.28590728994977677
0.024,0.07848452500000001,0.2896247929639169
0.024,0.08008625000000001,0.2933896597591695
0.024,0.08168797500000001,0.2972024847733586
0.024,0.08328970000000001,0.30107710426027334
0.024,0.084891425,0.30500248794874696
0.024,0.08649315,0.3089651803418931
0.024,0.088094875,0.3129945419603011
0.024,0.0896966,0.3170780677999453
0.024,0.091298325,0.32121719435795576
0.024,0.09290005,0.32539611919385375
0.024,0.09450177500000001,0.32963241939946947
0.024,0.09610350000000001,0.3339279767947819
0.025,0.0320345,0.2243873069790698
0.025,0.033636225,0.22693887202577712
0.025,0.035237950000000004,0.22952989161990484
0.025,0.036839675,0.23216965786545846
0.025,0.0384414,0.23485487090565305
0.025,0.040043125000000006,0.2375808234192508
0.025,0.041644850000000004,0.24035339114386584
0.025,0.043246575,0.24316719792237879
0.025,0.0448483,0.24602916174722161
0.025,0.046450025,0.24893694865053012
0.025,0.048051750000000004,0.2518873555264146
0.025,0.049653475,0.2548933983211428
0.025,0.0512552,0.25793490068510727
0.025,0.052856925,0.2610299603045869
0.025,0.05445865,0.2641704004511105
0.025,0.056060374999999996,0.2673567239204151
0.025,0.0576621,0.27058952194158237
0.025,0.059263825,0.27386948251128856
0.025,0.060865550000000004,0.27721060815510257
0.025,0.06246727500000001,0.2805881668446477
0.025,0.064069,0.2840156550983045
0.025,0.065670725,0.28749424093154674
0.025,0.06727245,0.29102523743200487
0.025,0.068874175,0.29460139451080836
0.025,0.07047590000000001,0.2982321157021568
0.025,0.072077625,0.30190946978387195
0.025,0.07367935,0.3056440663716946
0.025,0.075281075,0.3094165179763446
0.025,0.0768828,0.3132483859423757
0.025,0.07848452500000001,0.3171420735846419
0.025,0.08008625000000001,0.3210752851213895
0.025,0.08168797500000001,0.3250602782368698
0.025,0.08328970000000001,0.3291118737660356
0.025,0.084891425,0.33320450110638383
0.025,0.08649315,0.33735261959591556
0.025,0.088094875,0.34155775570768176
0.025,0.0896966,0.3458050560163898
0.025,0.091298325,0.3501114011240096
0.025,0.09290005,0.3544787674241241
0.025,0.09450177500000001,0.3589093291928779
0.025,0.09610350000000001,0.3633856915425894
0.026,0.0320345,0.24917502692478846
0.026,0.033636225,0.25187426350774034
0.026,0.035237950000000004,0.2546153077533033
0.026,0.036839675,0.25740323006237303
0.026,0.0384414,0.2602335331424576
0.026,0.040043125000000006,0.263112248434716
0.026,0.041644850000000004,0.2660342340727818
0.026,0.043246575,0.26900659809749206
0.026,0.0448483,0.2720160036696754
0.026,0.046450025,0.27508122195483076
0.026,0.048051750000000004,0.27819213593007414
0.026,0.049653475,0.2813446194744481
0.026,0.0512552,0.2845529350462188
0.026,0.052856925,0.2877987724516082
0.026,0.05445865,0.29110299939369133
0.026,0.056060374999999996,0.2944449823987784
0.026,0.0576621,0.2978484328482097
0.026,0.059263825,0.3012902026682598
0.026,0.060865550000000004,0.30478314785927996
0.026,0.06246727500000001,0.3083285316171075
0.026,0.064069,0.3119277652234166
0.026,0.065670725,0.3155741691792397
0.026,0.06727245,0.3192681142969091
0.026,0.068874175,0.32301004422985524
0.026,0.07047590000000001,0.32681982792852315
0.026,0.072077625,0.33066040690408083
0.026,0.07367935,0.33456156373465396
0.026,0.075281075,0.33851449233562614
0.026,0.0768828,0.34252017224965503
0.026,0.07848452500000001,0.3465797039634677
0.026,0.08008625000000001,0.35069431782978727
0.026,0.08168797500000001,0.3548653833977907
0.026,0.08328970000000001,0.35908006488082866
0.026,0.084891425,0.363353021323529
0.026,0.08649315,0.3676860251102366
0.026,0.088094875,0.37206454112596443
0.026,0.0896966,0.3765056700103656
0.026,0.091298325,0.38099363755549776
0.026,0.09290005,0.3855473143951712
0.026,0.09450177500000001,0.39014961714286056
0.026,0.09610350000000001,0.3948007710764759
0.027,0.0320345,0.2758177012838839
